Date,Open,High,Low,Close,Volume
2021-11-08,36.05,36.65,35.5,36.3,6020600.0
2021-11-09,36.2,36.4,35.6,36.0,7466400.0
2021-11-10,36.0,36.5,35.6,35.7,7878900.0
2021-11-11,35.7,35.7,35.1,35.4,5946600.0
2021-11-12,35.4,36.3,35.3,36.1,6889800.0
2021-11-15,35.7,36.5,35.5,36.1,3578900.0
2021-11-16,36.1,36.4,35.6,36.4,21434200.0
2021-11-17,36.0,36.45,35.85,36.0,4969200.0
2021-11-18,35.9,36.1,35.5,36.0,4903800.0
2021-11-19,35.6,36.0,35.2,35.95,5177900.0
2021-11-22,35.5,35.95,34.6,35.9,7337400.0
2021-11-23,35.5,36.85,35.45,36.85,7975400.0
2021-11-24,36.45,37.5,35.9,37.5,7934500.0
2021-11-25,36.6,37.05,36.15,37.05,8790000.0
2021-11-26,36.5,37.0,36.2,36.6,14082000.0
2021-11-29,35.8,37.4,34.15,37.4,41966200.0
2021-12-01,37.0,37.0,34.5,35.0,14292200.0
2021-12-02,34.95,35.85,34.6,34.7,9512800.0
2021-12-03,35.0,35.8,35.0,35.8,20784500.0
2021-12-06,35.7,35.75,35.0,35.7,2101300.0
2021-12-07,35.85,36.1,35.5,36.0,4785800.0
2021-12-09,36.05,36.1,35.5,36.0,8250200.0
2021-12-10,36.0,36.0,35.1,35.15,4020400.0
2021-12-13,35.2,35.95,35.0,35.6,5304800.0
